3.099809206720572519e+01,3.101416763425376644e+01,1.000000000000000000e+00
1.258654819361751720e+01,1.402719664334321692e+01,1.000000000000000000e+00
1.688045892440663565e+01,1.708046657420801395e+01,1.000000000000000000e+00
2.336822768464825728e+01,2.318699892513144789e+01,1.000000000000000000e+00
2.924102849089997491e+01,2.926916451452949985e+01,1.000000000000000000e+00
2.985770221881192654e+01,3.010432099684419072e+01,1.000000000000000000e+00
2.339078522963386675e+01,2.229588248479222656e+01,1.000000000000000000e+00
2.619299554793718343e+01,2.682107271586811947e+01,1.000000000000000000e+00
1.944510418056588819e+01,1.968162406917119966e+01,1.000000000000000000e+00
4.221265528411263546e+01,4.346983029046899105e+01,1.000000000000000000e+00
2.238274240459048059e+01,2.295623350412648378e+01,1.000000000000000000e+00
1.780059786941835043e+01,1.723895472876131763e+01,1.000000000000000000e+00
3.829174746673987784e+01,3.779382567143927929e+01,1.000000000000000000e+00
1.913965105439901038e+01,1.943812982412783441e+01,1.000000000000000000e+00
2.474178310962660987e+01,2.535093775069278976e+01,1.000000000000000000e+00
4.061132143679459716e+01,4.001155407208863579e+01,1.000000000000000000e+00
2.191805587875799688e+01,2.120603341036733980e+01,1.000000000000000000e+00
3.406425092694595946e+01,3.230179966960671578e+01,1.000000000000000000e+00
2.304213978236770544e+01,2.276995941842398707e+01,1.000000000000000000e+00
3.019992391982919955e+01,2.999483238360708626e+01,1.000000000000000000e+00
1.966939487078644433e+01,1.829507160193214688e+01,1.000000000000000000e+00
2.669694045149251238e+01,2.511857811128528084e+01,1.000000000000000000e+00
2.330248509185589256e+01,2.394257592225711662e+01,1.000000000000000000e+00
3.118766450474490171e+01,3.072606455176126161e+01,1.000000000000000000e+00
2.295154359581696824e+01,2.319388599574082832e+01,1.000000000000000000e+00
1.243797723326364135e+01,1.287916683874410495e+01,1.000000000000000000e+00
4.046267041392736274e+01,3.957763412703563688e+01,1.000000000000000000e+00
1.920572326678666997e+01,1.785974039853430639e+01,1.000000000000000000e+00
3.551396212600439384e+01,3.496280415384976692e+01,1.000000000000000000e+00
4.432110626732024627e+01,4.510708388718687445e+01,1.000000000000000000e+00
3.852093199745664265e+01,3.883843094253378325e+01,1.000000000000000000e+00
3.883962172898204557e+01,3.858152088503756971e+01,1.000000000000000000e+00
4.324801766853293117e+01,4.235831026555676715e+01,1.000000000000000000e+00
1.005352285171762539e+01,1.072702030072317214e+01,1.000000000000000000e+00
3.727742011318994741e+01,3.763750910825594076e+01,1.000000000000000000e+00
1.678422554119986998e+01,1.606512107472460826e+01,1.000000000000000000e+00
3.396799353385308962e+01,3.402257864468555937e+01,1.000000000000000000e+00
1.041814672537370789e+01,1.149248690415720553e+01,1.000000000000000000e+00
1.717376167810931520e+01,1.675901747372964223e+01,1.000000000000000000e+00
3.897959589281452963e+01,3.976278061376518735e+01,1.000000000000000000e+00
2.812672214796269543e+01,2.986349875076499671e+01,1.000000000000000000e+00
3.648654153867157390e+01,3.622901056495997096e+01,1.000000000000000000e+00
2.072616043905814820e+01,1.955658451764587014e+01,1.000000000000000000e+00
2.960288796029771063e+01,2.967203495146110015e+01,1.000000000000000000e+00
1.028202139002102200e+01,1.125178733168944589e+01,1.000000000000000000e+00
2.079620362171141679e+01,2.071947419960974912e+01,1.000000000000000000e+00
1.296483894573919748e+01,1.349902545503062790e+01,1.000000000000000000e+00
1.036048879368676623e+01,1.011685715428617804e+01,1.000000000000000000e+00
2.163926037556232274e+01,2.112341221693117888e+01,1.000000000000000000e+00
1.332237461343947160e+01,1.308933813517106515e+01,1.000000000000000000e+00
3.610392577753945176e+01,3.520870063039006226e+01,1.000000000000000000e+00
2.641598057958750090e+01,2.845152671780383002e+01,1.000000000000000000e+00
2.949135433457477973e+01,3.021772967610537819e+01,1.000000000000000000e+00
4.258816988015282590e+01,4.267676430053394654e+01,1.000000000000000000e+00
1.403628270353988938e+01,1.387147631428470618e+01,1.000000000000000000e+00
3.900782081708419469e+01,3.982609714778011778e+01,1.000000000000000000e+00
3.528624232066997735e+01,3.718224499174143460e+01,1.000000000000000000e+00
3.651046022975681637e+01,3.784446551961417526e+01,1.000000000000000000e+00
2.786083430085052015e+01,2.583747252357340329e+01,1.000000000000000000e+00
1.824325511512119746e+01,1.869241474818304383e+01,1.000000000000000000e+00
2.883185953095002674e+01,2.785711636156858262e+01,1.000000000000000000e+00
1.643551328469509798e+01,1.498526079697600544e+01,1.000000000000000000e+00
3.687320404298434084e+01,3.624516495424624196e+01,1.000000000000000000e+00
4.472605477714282785e+01,4.303940944078848929e+01,1.000000000000000000e+00
3.073716769637694313e+01,3.133538353733873905e+01,1.000000000000000000e+00
2.815936435634355206e+01,2.706506807985836005e+01,1.000000000000000000e+00
1.138973008383025842e+01,1.269655822765747111e+01,1.000000000000000000e+00
2.662846274775717248e+01,2.554064674903797538e+01,1.000000000000000000e+00
3.288157995214551477e+01,3.359583683233407214e+01,1.000000000000000000e+00
3.712335356813549225e+01,3.744111923214948945e+01,1.000000000000000000e+00
4.002070710712405344e+01,3.854096960938709060e+01,1.000000000000000000e+00
