1.518276652009430450e+01,1.602234948220778321e+01,1.000000000000000000e+00
2.903923733657830297e+01,2.963133184698539679e+01,1.000000000000000000e+00
1.711626420507543500e+01,1.782093889176556090e+01,1.000000000000000000e+00
3.082112219917975793e+01,3.292873997289969878e+01,1.000000000000000000e+00
1.416263439617849684e+01,1.274014132904940588e+01,1.000000000000000000e+00
2.200490285356508480e+01,2.253504215640811381e+01,1.000000000000000000e+00
2.952886862721026162e+01,2.999325008637157808e+01,1.000000000000000000e+00
2.261624323455797381e+01,2.295588445301154579e+01,1.000000000000000000e+00
1.008600391022099885e+01,1.096073166886898420e+01,1.000000000000000000e+00
3.338717861408440513e+01,3.253596534269503593e+01,1.000000000000000000e+00
2.513640597234011764e+01,2.253909050147579407e+01,1.000000000000000000e+00
3.291016427110565701e+01,3.299819336838341854e+01,1.000000000000000000e+00
1.655586277171649456e+01,1.686939369374503528e+01,1.000000000000000000e+00
1.867270765463765514e+01,1.798688809178812420e+01,1.000000000000000000e+00
3.368547058987917353e+01,3.221284000236353506e+01,1.000000000000000000e+00
2.924687655760924443e+01,2.864419010205333294e+01,1.000000000000000000e+00
2.978031867994180004e+01,2.874251666979301234e+01,1.000000000000000000e+00
3.222208597582898904e+01,3.131121555610303275e+01,1.000000000000000000e+00
3.868705009850340559e+01,4.037568685768757604e+01,1.000000000000000000e+00
4.008096889624267334e+01,3.980148037648343262e+01,1.000000000000000000e+00
3.692754142496153946e+01,3.685439615711727157e+01,1.000000000000000000e+00
3.507075015378840988e+01,3.423973821838694676e+01,1.000000000000000000e+00
1.965653569584089411e+01,1.780375576670221349e+01,1.000000000000000000e+00
4.181789863655186679e+01,4.053788031657456514e+01,1.000000000000000000e+00
4.067607891597837977e+01,4.155784716585691285e+01,1.000000000000000000e+00
1.268921913156724557e+01,1.259239642799658832e+01,1.000000000000000000e+00
2.610934162022014604e+01,2.602078974981873927e+01,1.000000000000000000e+00
4.414139939135911561e+01,4.465479723619166919e+01,1.000000000000000000e+00
3.929265829646411134e+01,3.871020101708573691e+01,1.000000000000000000e+00
1.669083171339964267e+01,1.675659116917189451e+01,1.000000000000000000e+00
2.159430125829694447e+01,2.205326100458346161e+01,1.000000000000000000e+00
1.763420199015699552e+01,1.836130151141870215e+01,1.000000000000000000e+00
4.180357840459335250e+01,4.283696403841215528e+01,1.000000000000000000e+00
1.372812388148447305e+01,1.407410373433533834e+01,1.000000000000000000e+00
1.274551507129858408e+01,1.334214737445661747e+01,1.000000000000000000e+00
4.384649802351832193e+01,4.294612822003777097e+01,1.000000000000000000e+00
1.314290798113975178e+01,1.375598799928853033e+01,1.000000000000000000e+00
1.683495518269845803e+01,1.596018393501505450e+01,1.000000000000000000e+00
1.751748479873196018e+01,1.866628334628995844e+01,1.000000000000000000e+00
2.033162259476502953e+01,2.119592771777526252e+01,1.000000000000000000e+00
2.862743450366820142e+01,2.787158227711917036e+01,1.000000000000000000e+00
3.679188302312068970e+01,3.481646322052334597e+01,1.000000000000000000e+00
1.387025972402298990e+01,1.359301896283101740e+01,1.000000000000000000e+00
2.919197850386498416e+01,2.759480547645299708e+01,1.000000000000000000e+00
1.333403392222619388e+01,1.394106981930398703e+01,1.000000000000000000e+00
2.347197150734342586e+01,2.235507254654373810e+01,1.000000000000000000e+00
4.275829008364755879e+01,4.296683443301009930e+01,1.000000000000000000e+00
3.352011135902833416e+01,3.381932171998187897e+01,1.000000000000000000e+00
3.863178105927276818e+01,3.838096460580889868e+01,1.000000000000000000e+00
4.382758001180057050e+01,4.363440316094296634e+01,1.000000000000000000e+00
3.592848885503190104e+01,3.738776804936092191e+01,1.000000000000000000e+00
2.246710953976310776e+01,2.341669421914550853e+01,1.000000000000000000e+00
2.133853162704614448e+01,2.155620247827335589e+01,1.000000000000000000e+00
2.907203369653877445e+01,2.820330529713531220e+01,1.000000000000000000e+00
4.061753471301075535e+01,4.064432789796787659e+01,1.000000000000000000e+00
1.456450662403121399e+01,1.574730661478094618e+01,1.000000000000000000e+00
3.705531863456229758e+01,3.807907784187813860e+01,1.000000000000000000e+00
2.413944143440546597e+01,2.649691073723597157e+01,1.000000000000000000e+00
2.034246461996465172e+01,2.049494740031464701e+01,1.000000000000000000e+00
4.119335217028891094e+01,4.205257081228437954e+01,1.000000000000000000e+00
2.128215361097487346e+01,2.192205382871283348e+01,1.000000000000000000e+00
3.425942757194523125e+01,3.311594092305401205e+01,1.000000000000000000e+00
2.599442185441515107e+01,2.684709288701547791e+01,1.000000000000000000e+00
2.879696428991707791e+01,3.119337663626325252e+01,1.000000000000000000e+00
1.330631695241675416e+01,1.321452770491009510e+01,1.000000000000000000e+00
1.716723324866051570e+01,1.480589214129312481e+01,1.000000000000000000e+00
3.877009705027666797e+01,4.061681335823772088e+01,1.000000000000000000e+00
2.076409805842077105e+01,2.006264193864199896e+01,1.000000000000000000e+00
1.004944355343384466e+01,1.096104920967568397e+01,1.000000000000000000e+00
3.142445369236990160e+01,3.276771918726822008e+01,1.000000000000000000e+00
1.336500319016974103e+01,1.415569325454552718e+01,1.000000000000000000e+00
4.284334595441908533e+01,4.316133019294613860e+01,1.000000000000000000e+00
1.357553159569202705e+01,1.571902804353986660e+01,1.000000000000000000e+00
1.640384421103278001e+01,1.699624529115493488e+01,1.000000000000000000e+00
2.662623523051977514e+01,2.642000277005392661e+01,1.000000000000000000e+00
2.822375366261027807e+01,2.739975319487702876e+01,1.000000000000000000e+00
3.589086850448492072e+01,3.601507888260364609e+01,1.000000000000000000e+00
2.932445462097193456e+01,2.971254055378193470e+01,1.000000000000000000e+00
3.135114358531314949e+01,3.028317753491773701e+01,1.000000000000000000e+00
4.040444370227596238e+01,4.192740728618263546e+01,1.000000000000000000e+00
1.599843805739711833e+01,1.654956360328286635e+01,1.000000000000000000e+00
4.471617337985931329e+01,4.659058097579100632e+01,1.000000000000000000e+00
2.368910142831870758e+01,2.353111895395566577e+01,1.000000000000000000e+00
1.522713119135787707e+01,1.386948907833005329e+01,1.000000000000000000e+00
1.824703986002000278e+01,1.760303023385328913e+01,1.000000000000000000e+00
2.864774223448706891e+01,2.917133312378339483e+01,1.000000000000000000e+00
3.689478690225526236e+01,3.635004460912331581e+01,1.000000000000000000e+00
2.309604452613287151e+01,2.143794561144773780e+01,1.000000000000000000e+00
1.199399193893490789e+01,1.269170356704242764e+01,1.000000000000000000e+00
1.423735193494028373e+01,1.478485059544725821e+01,1.000000000000000000e+00
2.054942869924067494e+01,1.986596207592245378e+01,1.000000000000000000e+00
2.571187843394840300e+01,2.462680230717346674e+01,1.000000000000000000e+00
4.476532948141933588e+01,4.446586123973278859e+01,1.000000000000000000e+00
1.984332570118574068e+01,1.942432797394497968e+01,1.000000000000000000e+00
2.312584635791267118e+01,2.303953381239308484e+01,1.000000000000000000e+00
1.305675461479443911e+01,1.347264223898006108e+01,1.000000000000000000e+00
2.633534690534227352e+01,2.736576611694430028e+01,1.000000000000000000e+00
3.225401358202849167e+01,3.113279750285278880e+01,1.000000000000000000e+00
3.884558886270500722e+01,3.748418719952855582e+01,1.000000000000000000e+00
3.255843051310354497e+01,3.238426962492349048e+01,1.000000000000000000e+00
1.637441825783589167e+01,1.673609928180304607e+01,1.000000000000000000e+00
1.318355547540570782e+01,1.128861663439912810e+01,1.000000000000000000e+00
4.257219966160359803e+01,4.347632975043563164e+01,1.000000000000000000e+00
3.476044697729869171e+01,3.518865273462240850e+01,1.000000000000000000e+00
2.684212540581057382e+01,2.549233440253699357e+01,1.000000000000000000e+00
2.740089621211351911e+01,2.682931389062910554e+01,1.000000000000000000e+00
2.563645509605574091e+01,2.633775473504752540e+01,1.000000000000000000e+00
1.085084329347734133e+01,1.231740772941163442e+01,1.000000000000000000e+00
3.835973810661471362e+01,3.799857063383047517e+01,1.000000000000000000e+00
2.954335414089231193e+01,3.098651560800501770e+01,1.000000000000000000e+00
4.488269202593392748e+01,4.491498870175166047e+01,1.000000000000000000e+00
3.933935595353406711e+01,3.944764909902023930e+01,1.000000000000000000e+00
1.921888367190338442e+01,1.895860590681165903e+01,1.000000000000000000e+00
3.199022222664464010e+01,3.129587470839574692e+01,1.000000000000000000e+00
1.312514969397692255e+01,1.283353475470750205e+01,1.000000000000000000e+00
4.075688072549222341e+01,4.115778912354870300e+01,1.000000000000000000e+00
3.529822808452981064e+01,3.429468892981434180e+01,1.000000000000000000e+00
1.186695261645618515e+01,1.292722548111452774e+01,1.000000000000000000e+00
4.003690951870393633e+01,4.031523369445421423e+01,1.000000000000000000e+00
2.080543056625471010e+01,1.994044096101883312e+01,1.000000000000000000e+00
3.969799430940707907e+01,4.168267950270541178e+01,1.000000000000000000e+00
2.080549728109080121e+01,1.976280419410228717e+01,1.000000000000000000e+00
2.543416751665763442e+01,2.491328993842846273e+01,1.000000000000000000e+00
4.296062033375510936e+01,4.288181756324837579e+01,1.000000000000000000e+00
3.541472420525357734e+01,3.479347583835884450e+01,1.000000000000000000e+00
4.138599873772133719e+01,4.222618279742670921e+01,1.000000000000000000e+00
2.295760416838749762e+01,2.456312523362073108e+01,1.000000000000000000e+00
1.170132390879011730e+01,1.153212555024774844e+01,1.000000000000000000e+00
3.225847809986544945e+01,3.229403372763092506e+01,1.000000000000000000e+00
4.342736714694524380e+01,4.241879386182579736e+01,1.000000000000000000e+00
4.395014496786313885e+01,4.283350289021657176e+01,1.000000000000000000e+00
1.932529151473972462e+01,2.036353822757616783e+01,1.000000000000000000e+00
3.147025917300676667e+01,3.092011204640471078e+01,1.000000000000000000e+00
3.487762095303148158e+01,3.597301922894115478e+01,1.000000000000000000e+00
1.319633631039964428e+01,1.355636509566141790e+01,1.000000000000000000e+00
